100 1e-06
200 1e-06
300 1e-06
400 1e-06
500 2e-06
600 3e-06
700 6e-06
800 5e-06
900 4e-06
1000 6e-06
1100 6e-06
1200 5e-06
1300 4e-06
1400 4e-06
1500 4e-06
1600 5e-06
1700 8e-06
1800 8e-06
1900 8e-06
2000 9e-06
2100 9e-06
2200 1e-05
2300 1.1e-05
2400 1e-05
2500 1e-05
2600 1.1e-05
2700 1.1e-05
2800 1.2e-05
2900 1.5e-05
3000 1.3e-05
3100 1.3e-05
3200 1.4e-05
3300 1.5e-05
3400 1.6e-05
3500 1e-05
3600 1.1e-05
3700 1.6e-05
3800 1.6e-05
3900 1.1e-05
4000 1.8e-05
4100 1.8e-05
4200 1.7e-05
4300 2.2e-05
4400 1.9e-05
4500 1.9e-05
4600 2e-05
4700 2e-05
4800 2.2e-05
4900 2.1e-05
5000 2.3e-05
5100 3.6e-05
5200 1.4e-05
5300 2.2e-05
5400 2.2e-05
5500 2.3e-05
5600 1.6e-05
5700 1.7e-05
5800 2.4e-05
5900 2.8e-05
6000 1.7e-05
6100 1.8e-05
6200 2.7e-05
6300 2.9e-05
6400 2.7e-05
6500 2.7e-05
6600 5.2e-05
6700 2.8e-05
6800 1.9e-05
6900 3e-05
7000 2.1e-05
7100 3e-05
7200 3.1e-05
7300 3e-05
7400 3.2e-05
7500 2.3e-05
7600 2.1e-05
7700 3.2e-05
7800 2.2e-05
7900 2.6e-05
8000 3.3e-05
8100 2.2e-05
8200 3.7e-05
8300 3.5e-05
8400 3.4e-05
8500 3.5e-05
8600 2.5e-05
8700 2.5e-05
8800 3.7e-05
8900 3.7e-05
9000 3.7e-05
9100 5.7e-05
9200 6.6e-05
9300 2.7e-05
9400 3e-05
9500 2.7e-05
9600 2.7e-05
9700 4e-05
9800 6.1e-05
9900 6.7e-05
10000 4.5e-05
10100 5.2e-05
10200 4.3e-05
10300 4.3e-05
10400 4.4e-05
10500 4.3e-05
10600 4.4e-05
10700 4.7e-05
10800 4.5e-05
10900 4.6e-05
11000 4.9e-05
11100 3.2e-05
11200 4.7e-05
11300 3.2e-05
11400 4.9e-05
11500 4.7e-05
11600 4.8e-05
11700 4.8e-05
11800 4.9e-05
11900 4.9e-05
12000 3.3e-05
12100 3.3e-05
12200 3.3e-05
12300 5.4e-05
12400 5.1e-05
12500 5.2e-05
12600 7.4e-05
12700 4.6e-05
12800 3.6e-05
12900 5.3e-05
13000 3.6e-05
13100 5.7e-05
13200 8.1e-05
13300 4.7e-05
13400 3.8e-05
13500 5.7e-05
13600 3.8e-05
13700 8.9e-05
13800 6e-05
13900 6.5e-05
14000 5.8e-05
14100 5.8e-05
14200 4.5e-05
14300 5.9e-05
14400 7e-05
14500 6e-05
14600 4.1e-05
14700 4.1e-05
14800 7.1e-05
14900 6.5e-05
15000 4.2e-05
15100 6.3e-05
15200 6.3e-05
15300 4.2e-05
15400 6.5e-05
15500 6.6e-05
15600 6.5e-05
15700 6.5e-05
15800 6.5e-05
15900 6.8e-05
16000 6.6e-05
16100 0.000128
16200 6.9e-05
16300 6.7e-05
16400 0.000101
16500 4.7e-05
16600 0.000102
16700 8e-05
16800 6.9e-05
16900 0.000104
17000 7e-05
17100 7.1e-05
17200 7.5e-05
17300 7.9e-05
17400 4.8e-05
17500 8.6e-05
17600 0.000108
17700 8.1e-05
17800 7.4e-05
17900 0.000104
18000 7.5e-05
18100 7.5e-05
18200 0.000103
18300 7.5e-05
18400 7.6e-05
18500 5.1e-05
18600 8.8e-05
18700 0.000128
18800 7.8e-05
18900 7.8e-05
19000 8.6e-05
19100 7.9e-05
19200 8.2e-05
19300 7.9e-05
19400 8.1e-05
19500 8e-05
19600 5.5e-05
19700 8.5e-05
19800 8.1e-05
19900 0.000122
20000 8.6e-05
20100 0.000169
20200 9.4e-05
20300 6.1e-05
20400 5.9e-05
20500 0.000104
20600 8.7e-05
20700 8.7e-05
20800 7.3e-05
20900 5.8e-05
21000 9.4e-05
21100 0.000102
21200 9.1e-05
21300 0.000119
21400 5.9e-05
21500 6.5e-05
21600 9e-05
21700 9.6e-05
21800 9e-05
21900 0.000111
22000 6.2e-05
22100 6.2e-05
22200 9.3e-05
22300 0.000107
22400 9.5e-05
22500 9.2e-05
22600 9.4e-05
22700 9.9e-05
22800 0.000101
22900 0.00011
23000 6.4e-05
23100 9.4e-05
23200 0.000131
23300 6.4e-05
23400 0.000123
23500 0.000103
23600 6.6e-05
23700 6.6e-05
23800 0.000107
23900 0.000149
24000 0.000121
24100 0.000115
24200 6.8e-05
24300 0.0001
24400 0.0001
24500 0.000113
24600 0.000113
24700 0.000107
24800 0.000105
24900 0.000103
25000 0.000113
25100 0.000115
25200 8e-05
25300 7.8e-05
25400 0.000104
25500 0.000105
25600 0.00013
25700 0.000106
25800 0.000111
25900 0.000106
26000 0.000144
26100 0.000141
26200 0.000124
26300 0.000111
26400 0.000103
26500 0.000114
26600 0.000141
26700 0.000125
26800 0.00011
26900 8.3e-05
27000 7.6e-05
27100 0.000158
27200 0.000114
27300 7.7e-05
27400 0.000114
27500 7.9e-05
27600 8e-05
27700 0.000116
27800 9.2e-05
27900 0.000121
28000 0.00012
28100 0.000115
28200 0.00012
28300 0.000118
28400 0.000117
28500 0.00013
28600 0.000132
28700 0.000123
28800 0.000128
28900 7.9e-05
29000 0.000121
29100 0.000119
29200 0.000138
29300 8.2e-05
29400 0.00014
29500 0.000126
29600 0.000142
29700 0.000149
29800 8.2e-05
29900 8.8e-05
30000 9.3e-05
