100 1e-06
200 1e-06
300 2e-06
400 2e-06
500 2e-06
600 2e-06
700 2e-06
800 3e-06
900 2e-06
1000 2e-06
1100 2e-06
1200 2e-06
1300 5e-06
1400 5e-06
1500 4e-06
1600 4e-06
1700 6e-06
1800 5e-06
1900 7e-06
2000 6e-06
2100 4e-06
2200 4e-06
2300 8e-06
2400 7e-06
2500 8e-06
2600 7e-06
2700 7e-06
2800 7e-06
2900 8e-06
3000 7e-06
3100 7e-06
3200 8e-06
3300 7e-06
3400 5e-06
3500 6e-06
3600 8e-06
3700 1e-05
3800 8e-06
3900 9e-06
4000 9e-06
4100 1.4e-05
4200 1.4e-05
4300 9e-06
4400 1e-05
4500 1.1e-05
4600 1.1e-05
4700 1.1e-05
4800 1.1e-05
4900 1.1e-05
5000 1.1e-05
5100 1.9e-05
5200 1.2e-05
5300 1.2e-05
5400 1.6e-05
5500 1.3e-05
5600 1.2e-05
5700 1.3e-05
5800 9e-06
5900 1.3e-05
6000 1.3e-05
6100 9e-06
6200 9e-06
6300 9e-06
6400 1.8e-05
6500 1.4e-05
6600 1.5e-05
6700 1.5e-05
6800 1.5e-05
6900 1.6e-05
7000 1.5e-05
7100 1.6e-05
7200 2.1e-05
7300 1.6e-05
7400 1.7e-05
7500 1.7e-05
7600 2.5e-05
7700 2.6e-05
7800 2.5e-05
7900 1.2e-05
8000 1.9e-05
8100 1.8e-05
8200 1.8e-05
8300 2.5e-05
8400 2.7e-05
8500 1.9e-05
8600 1.9e-05
8700 1.9e-05
8800 1.9e-05
8900 2e-05
9000 2e-05
9100 1.4e-05
9200 2.1e-05
9300 2e-05
9400 2.6e-05
9500 3.2e-05
9600 2.1e-05
9700 2.1e-05
9800 2.1e-05
9900 1.5e-05
10000 1.5e-05
10100 3.4e-05
10200 2.3e-05
10300 3.4e-05
10400 3.4e-05
10500 2.2e-05
10600 3.2e-05
10700 2.3e-05
10800 3.5e-05
10900 2.3e-05
11000 2.5e-05
11100 2.5e-05
11200 3.6e-05
11300 2.5e-05
11400 1.6e-05
11500 1.7e-05
11600 2.5e-05
11700 3.9e-05
11800 2.6e-05
11900 1.7e-05
12000 1.8e-05
12100 4e-05
12200 2.7e-05
12300 4.1e-05
12400 4.1e-05
12500 1.9e-05
12600 4.1e-05
12700 3.7e-05
12800 2.8e-05
12900 2.8e-05
13000 2.8e-05
13100 2.8e-05
13200 2.8e-05
13300 3.5e-05
13400 2.9e-05
13500 2.9e-05
13600 2.9e-05
13700 3e-05
13800 3e-05
13900 3e-05
14000 3.1e-05
14100 5.9e-05
14200 3.5e-05
14300 3.1e-05
14400 3.1e-05
14500 2.2e-05
14600 4.8e-05
14700 3.5e-05
14800 2.2e-05
14900 2.1e-05
15000 2.2e-05
15100 4.3e-05
15200 5e-05
15300 2.2e-05
15400 2.2e-05
15500 3.4e-05
15600 3.3e-05
15700 3.4e-05
15800 5.2e-05
15900 5.2e-05
16000 2.3e-05
16100 2.4e-05
16200 3.7e-05
16300 5.5e-05
16400 2.3e-05
16500 2.3e-05
16600 2.4e-05
16700 2.6e-05
16800 2.4e-05
16900 2.4e-05
17000 2.4e-05
17100 5.6e-05
17200 5.6e-05
17300 3e-05
17400 3.8e-05
17500 3.8e-05
17600 5.6e-05
17700 3.8e-05
17800 4e-05
17900 3.8e-05
18000 3.9e-05
18100 3.9e-05
18200 5.8e-05
18300 3.9e-05
18400 3.9e-05
18500 4.2e-05
18600 4e-05
18700 4.4e-05
18800 4.1e-05
18900 4.4e-05
19000 4.6e-05
19100 4.3e-05
19200 4.3e-05
19300 4.2e-05
19400 4.1e-05
19500 4.5e-05
19600 5.7e-05
19700 2.9e-05
19800 4.2e-05
19900 7.3e-05
20000 4.3e-05
20100 4.3e-05
20200 2.9e-05
20300 2.9e-05
20400 6.5e-05
20500 4.4e-05
20600 6.7e-05
20700 4.5e-05
20800 6.6e-05
20900 4.4e-05
21000 4.5e-05
21100 6.9e-05
21200 6.8e-05
21300 7e-05
21400 3.1e-05
21500 4.6e-05
21600 8.4e-05
21700 4.6e-05
21800 6.9e-05
21900 4.7e-05
22000 7.1e-05
22100 4.8e-05
22200 7.1e-05
22300 4.7e-05
22400 4.8e-05
22500 5e-05
22600 6.2e-05
22700 4.9e-05
22800 3.3e-05
22900 4.9e-05
23000 7.4e-05
23100 5e-05
23200 5.2e-05
23300 5e-05
23400 7.6e-05
23500 5e-05
23600 5.1e-05
23700 5e-05
23800 5.1e-05
23900 7.8e-05
24000 3.4e-05
24100 5.2e-05
24200 5.2e-05
24300 5.2e-05
24400 3.4e-05
24500 8e-05
24600 5.3e-05
24700 5.8e-05
24800 3.7e-05
24900 6.2e-05
25000 5.4e-05
25100 3.6e-05
25200 5.6e-05
25300 6.1e-05
25400 3.7e-05
25500 5.6e-05
25600 5.5e-05
25700 6.3e-05
25800 5.5e-05
25900 3.7e-05
26000 3.7e-05
26100 0.000104
26200 8.4e-05
26300 7.6e-05
26400 5.9e-05
26500 6.2e-05
26600 5.6e-05
26700 8.4e-05
26800 5.8e-05
26900 3.8e-05
27000 4.6e-05
27100 5.8e-05
27200 5.9e-05
27300 8e-05
27400 6e-05
27500 6e-05
27600 7.6e-05
27700 5.9e-05
27800 7.6e-05
27900 6e-05
28000 6.1e-05
28100 5.9e-05
28200 6.1e-05
28300 6.4e-05
28400 6e-05
28500 4e-05
28600 4.2e-05
28700 6.1e-05
28800 6.3e-05
28900 6.1e-05
29000 6.2e-05
29100 8.2e-05
29200 7.9e-05
29300 7.9e-05
29400 8.3e-05
29500 4.4e-05
29600 7.2e-05
29700 6.9e-05
29800 4.2e-05
29900 4.2e-05
30000 4.2e-05
